0,1,2,3,4,5,6,7,8,9
0.9917550254067357,1.1640084799581547,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5928407446440795,-0.6137963597307343,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5327267555267667,-0.5957515621522504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.577004710952839,2.916184476709487,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.568394873451554,-0.6059507955661761,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5773119029327509,-0.6085659836210289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5076269688389534,-0.5855523287383247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.454119517024349,0.7455783911817171,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5890031193636535,-0.6119657280923374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.408548863492322,-0.5633232302720765,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.1146402193352256,1.7916536131228111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5814731833573094,-0.6098735776484553,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.48781134776962715,-0.5782298021847371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5923057228752078,1.2424641216037366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5393319625498755,-0.596274599763221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5762550698090535,-0.6101350964539405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5327267555267667,-0.5915672612644861,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6945207093668413,0.2748445413082249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5843794744474773,-0.6109196528703963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.45478531265408334,-0.5711687944366347,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.1899112360999986,1.268616002152264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5927680873668254,-0.6132733221197637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5287636313129015,-0.5936594117083682,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.4449005704906637,2.7331213128697955,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5664133113446215,-0.6051662391497203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.579623725390839,-0.6093505400374847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5241399863967253,-0.5886905544041481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5862236574865245,0.8501859133758265,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5902581086980441,-0.6130118033142785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36891762135366946,-0.5512933652197539,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.850431938410875,1.5824385687345923,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5832565892535487,-0.610658134064911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5043243653273991,-0.5831986594889573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5919094104538213,0.9286415550214085,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5485792523822278,-0.599151306623559,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5740092994211965,-0.6088275024265142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5380109211452537,-0.5944439681248241,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5624165689046661,0.19638889966264286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5855023596414057,-0.6117042092868521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4746009337234096,-0.5774452457682813,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0578070956378232,1.190160360506682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5923057228752078,-0.613534840925249,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5347083176336994,-0.5965361185687063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.6430567811839265,3.0469438794521237,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5693856545050203,-0.6062123143716615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5756606011769737,-0.6083044648155436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5010217618158447,-0.5842447347108984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7183277979486997,0.9809453161184633,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5888049631529602,-0.6122272468978226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.40194365646921326,-0.5614925986336796,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.246744359797401,1.8962611353169205,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5808787147252296,-0.6093505400374847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.47790353723496404,-0.576137651740855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5922396708049767,1.3470716437978463,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5353688383360102,-0.5954900433467653,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5777742674243685,-0.6103966152594258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5300846727175232,-0.590521186042545,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7935988147134727,0.3794520635023343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5836529016749353,-0.6111811716758816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4415748986078658,-0.5677690499653262,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3220153765621738,1.4255272854434282,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5926359832263632,-0.6130118033142785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.526121548503658,-0.5926133364864271,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.3127964300284884,2.4716025073845223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.563771228535378,-0.6041201639277792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5817373916382338,-0.6101350964539405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5175347793736166,-0.5879059979876923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5201715872554369,0.7978821522787718,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5896636400659643,-0.612488765703308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38212803539988693,-0.5546931096910624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.9164840086419626,1.6608942103801745,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5841152661665528,-0.6109196528703963,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.49441655479273594,-0.5808449902395898,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.591645202172897,1.0594009577640453,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5459371695729842,-0.5983667502071032,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5768495384411333,-0.6096120588429699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5347083176336994,-0.5931363740973977,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6284686391357537,0.24869266075969756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5856344637818679,-0.6119657280923374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4646931231887465,-0.5729994260750316,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.123859165868911,1.2424641216037366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5924378270156699,-0.6132733221197637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.531405714122145,-0.5949670057357946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.5109526407217513,2.8115769545153775,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5672059361873945,-0.6054277579552055,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.578897152618297,-0.6098735776484553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5109295723505078,-0.5865984039602659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.652275727717612,0.9024896744728812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5893994317850398,-0.6122272468978226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3920358459345501,-0.5583543729678563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.048588149104138,1.7655017325742839,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.581935547848927,-0.6101350964539405,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4845087442580728,-0.5779682833792519,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5923717749454388,1.268616002152264,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5373504004429429,-0.5965361185687063,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5747358721937385,-0.6090890212319994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5333872762290777,-0.5920902988754566,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7275467444823851,0.3271483024052796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5847757868688638,-0.6114426904813669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.45148270914252897,-0.5701227192146936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.2559633063310862,1.3470716437978463,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5927020352965943,-0.613534840925249,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5281031106105906,-0.593397892902883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.378848500259576,2.6023619101271587,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5649601657995375,-0.6046432015387497,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5812750271466162,-0.6103966152594258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5155532172666839,-0.587644479182207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7843798681797873,1.0332490772155178,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5901260045575819,-0.6127502845087932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3755228283767782,-0.5528624780526656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.7843798681797873,1.5301348076375376,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5827942247619311,-0.6103966152594258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5010217618158447,-0.5826756218779868,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5920415145942834,0.9809453161184633,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5505608144891604,-0.5999358630400148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5730185183677302,-0.6085659836210289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5393319625498755,-0.5952285245412798,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.46333846355803465,0.11793325801706084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.58636103655441,-0.6122272468978226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4812061407465184,-0.579014358601193,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.925702955175648,1.1117047188611,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5923717749454388,-0.6132733221197637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.536689879740632,-0.5973206749851621,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.709108851415014,3.1777032821947606,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5703764355584867,-0.6064738331771466,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5746698201235074,-0.6080429460100583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4977191583042903,-0.5834601782944425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.850431938410875,1.0855528383125725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5885407548720358,-0.6119657280923374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39533844944610447,-0.559923485800768,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.1806922895663132,1.8439573742198658,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5802842460931499,-0.6090890212319994,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4746009337234096,-0.5750915765189138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5921736187347456,1.4255272854434282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5340477969313885,-0.5947054869303093,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5771137467220576,-0.6101350964539405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5287636313129015,-0.5899981484315744,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.8596508849445604,0.431755824599389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5830584330428555,-0.6109196528703963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.43496969158475707,-0.5659384183269293,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3880674467932614,1.477831046540483,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5925699311561321,-0.6127502845087932,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5241399863967253,-0.5918287800699713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.246744359797401,2.3931468657389403,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5629786036926049,-0.6038586451222939,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5825960685512379,-0.6109196528703963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5591475836192018,-0.6035971263168086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5191860811293938,-0.5850292911273542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3444447371420769,0.7194265106331897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5914470459622037,-0.6132733221197637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9164840086419626,1.2424641216037366,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5812750271466162,-0.6077814272045731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0247810605222794,-0.5808449902395898,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5923057228752078,1.7655017325742839,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5530707931579417,-0.6004589006509853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5793595171099146,-0.610658134064911,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2500238949377117,0.11793325801706084,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.9733171323393646,2.0531724186080846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5698480189966381,-0.606735351982632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5043243653273991,-0.5902596672370597,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.577004710952839,2.759273193418323,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5874178696781073,-0.6119657280923374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.47790353723496404,-0.5729994260750316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5907865252598927,0.9809453161184633,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.5482489920310724,-0.5996743442345296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5728864142272679,-0.6088275024265142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.526121548503658,-0.5845062535163836,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6945207093668413,0.2748445413082249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5823979123405446,-0.6098735776484553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4316670880732027,-0.5641077866885323,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.454119517024349,1.5039829270890104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5922396708049767,-0.6132733221197637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5333872762290777,-0.5928748552919124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.378848500259576,2.4716025073845223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5625822912712184,-0.6035971263168086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.578897152618297,-0.6083044648155436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5129111344574404,-0.5879059979876923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.487145552139893,0.7194265106331897,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.589465483855271,-0.612488765703308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3722202248652238,-0.5531239968581508,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.1476662544507694,1.7916536131228111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5810108188656918,-0.6088275024265142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4911139512811815,-0.5782298021847371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.591777306313359,1.1640084799581547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5399924832521864,-0.5967976373741916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5771137467220576,-0.6101350964539405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.531405714122145,-0.5918287800699713,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5426009478353397,0.19638889966264286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5850399951497882,-0.6109196528703963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4580879161656377,-0.57143031324212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.1568852009844548,1.2424641216037366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5927020352965943,-0.613534840925249,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5287636313129015,-0.5939209305138535,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.7751609216461017,3.0992476405491782,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5662812072041592,-0.604904720344235,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5755945491067426,-0.6077814272045731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.49970072041122293,-0.5826756218779868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6192496926020683,0.8763377939243538,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.588738911082729,-0.6117042092868521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39864105295765884,-0.5591389293843122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.2797703949129446,1.9485648964139752,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.580416350233612,-0.6093505400374847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.47988509934189666,-0.5771837269627961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5921075666645145,1.3209197632493188,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5364256714597077,-0.5957515621522504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5748679763342006,-0.6096120588429699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5281031106105906,-0.5902596672370597,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.8266248498290166,0.3271483024052796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.583454745464242,-0.610658134064911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4448775021194202,-0.5693381627982379,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.28898934144663,1.3732235243463735,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5925699311561321,-0.6130118033142785,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5248005070990363,-0.5931363740973977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.543978675837295,2.759273193418323,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5647620095888443,-0.6043816827332644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5808126626549985,-0.6098735776484553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5155532172666839,-0.5868599227657512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.685301762833156,0.9286415550214085,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5899278483468886,-0.6127502845087932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38543063891144136,-0.5539085532746068,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2.0155621139885938,1.7131979714772292,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.5828602768321622,-0.6103966152594258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4891323891742489,-0.5797989150176488,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.5915791501026658,1.1378565994096272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5429648264125854,-0.5975821937906474,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.575132184615125,-0.6093505400374847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5317359744733005,-0.5923518176809419,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
